RGIId,REGION,O2Region,CenLon,CenLat,Area,WGMS_ID,N_gla_anom_used,ID_gla_anom_used,min_dist_gla_anom,max_dist_gla_anom,mean_dist_gla_anom,period_reg_obs,N_gla_anom_neighbour_reg,ID_gla_anom_neighbour_reg,period_neighbour_reg_obs,N_geo_obs,period_geo_obs
RGI60-17.13773,SAN,2,-69.7847,-33.406,0.034,42371.0,1.0,[1344],37.4,37.4,37.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13774,SAN,2,-69.8367,-33.4184,8.523,32431.0,1.0,[1344],32.5,32.5,32.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13775,SAN,2,-69.8504,-33.4079,0.264,32432.0,1.0,[1344],32.1,32.1,32.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13776,SAN,2,-69.7093,-33.4029,0.457,32433.0,1.0,[1344],43.7,43.7,43.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13777,SAN,2,-69.7347,-33.4017,0.219,32434.0,1.0,[1344],41.6,41.6,41.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13778,SAN,2,-69.7261,-33.3993,0.129,32435.0,1.0,[1344],42.5,42.5,42.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13779,SAN,2,-70.0891,-33.4067,0.123,32436.0,1.0,[1344],19.3,19.3,19.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13780,SAN,2,-70.0863,-33.402,0.06,32437.0,1.0,[1344],19.9,19.9,19.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13781,SAN,2,-69.8364,-33.3899,0.252,32438.0,1.0,[1344],34.4,34.4,34.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13782,SAN,2,-69.828872681,-33.38809967,0.062,42372.0,1.0,[1344],35.0,35.0,35.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13783,SAN,2,-69.8225,-33.3879,0.061,32439.0,1.0,[1344],35.5,35.5,35.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13784,SAN,2,-69.8034,-33.3848,0.046,42373.0,1.0,[1344],37.2,37.2,37.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13785,SAN,2,-69.822,-33.4036,7.233,32440.0,1.0,[1344],34.6,34.6,34.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13786,SAN,2,-69.8116,-33.387,0.682,32441.0,1.0,[1344],36.4,36.4,36.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13787,SAN,2,-69.8318,-33.3832,0.222,32442.0,1.0,[1344],35.2,35.2,35.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13788,SAN,2,-69.8206,-33.3798,0.076,32443.0,1.0,[1344],36.2,36.2,36.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13789,SAN,2,-69.7925,-33.384,3.2,32444.0,1.0,[1344],38.1,38.1,38.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13790,SAN,2,-70.0858,-33.3834,0.104,42374.0,1.0,[1344],21.9,21.9,21.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13791,SAN,2,-70.0918,-33.3817,0.035,42375.0,1.0,[1344],22.0,22.0,22.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13792,SAN,2,-70.0851,-33.3765,0.085,42376.0,1.0,[1344],22.7,22.7,22.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13793,SAN,2,-69.7857,-33.3609,0.062,32445.0,1.0,[1344],40.1,40.1,40.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13794,SAN,2,-70.081,-33.3732,0.053,42377.0,1.0,[1344],23.1,23.1,23.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13795,SAN,2,-69.788,-33.367,0.845,32446.0,1.0,[1344],39.5,39.5,39.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13796,SAN,2,-69.7567,-33.4915,69.313,8173.0,1.0,[1344],36.0,36.0,36.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13797,SAN,2,-69.965,-33.349,0.112,32447.0,1.0,[1344],29.7,29.7,29.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13798,SAN,2,-69.9727,-33.3482,0.055,32448.0,1.0,[1344],29.4,29.4,29.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13799,SAN,2,-69.7313,-33.3816,29.768,32449.0,1.0,[1344],43.0,43.0,43.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13800,SAN,2,-70.0016,-33.3593,2.544,32450.0,1.0,[1344],27.0,27.0,27.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13801,SAN,2,-69.7821,-33.3283,0.085,32451.0,1.0,[1344],42.6,42.6,42.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13802,SAN,2,-69.7614,-33.3255,0.033,42378.0,1.0,[1344],44.3,44.3,44.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13803,SAN,2,-69.7928,-33.3438,5.491,32452.0,1.0,[1344],40.7,40.7,40.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13804,SAN,2,-69.7835,-33.3213,0.033,42379.0,1.0,[1344],43.0,43.0,43.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13805,SAN,2,-69.7874,-33.3197,0.031,42380.0,1.0,[1344],42.9,42.9,42.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13806,SAN,2,-69.7696,-33.3214,0.08,32453.0,1.0,[1344],44.0,44.0,44.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13807,SAN,2,-69.9728,-33.3311,2.28,32454.0,1.0,[1344],31.0,31.0,31.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13808,SAN,2,-69.9986,-33.3236,0.053,42381.0,1.0,[1344],30.7,30.7,30.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13809,SAN,2,-69.9864,-33.3216,0.057,42382.0,1.0,[1344],31.4,31.4,31.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13810,SAN,2,-69.9854,-33.3181,0.045,42383.0,1.0,[1344],31.8,31.8,31.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13811,SAN,2,-69.9991,-33.3197,0.072,32455.0,1.0,[1344],31.1,31.1,31.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13812,SAN,2,-69.983,-33.3146,0.061,42384.0,1.0,[1344],32.2,32.2,32.2,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13813,SAN,2,-69.9908,-33.3152,0.169,42385.0,1.0,[1344],31.9,31.9,31.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13814,SAN,2,-69.9951,-33.3116,0.056,42386.0,1.0,[1344],32.1,32.1,32.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13815,SAN,2,-69.7947,-33.2939,0.1,42387.0,1.0,[1344],44.3,44.3,44.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13816,SAN,2,-69.8029,-33.2945,0.484,32456.0,1.0,[1344],43.8,43.8,43.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13817,SAN,2,-69.8124,-33.2924,0.333,32457.0,1.0,[1344],43.3,43.3,43.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13818,SAN,2,-69.9476,-33.3123,7.91,32458.0,1.0,[1344],34.0,34.0,34.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13819,SAN,2,-69.9334,-33.292,0.047,42388.0,1.0,[1344],36.6,36.6,36.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13820,SAN,2,-69.797,-33.2832,0.039,42389.0,1.0,[1344],45.0,45.0,45.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13821,SAN,2,-69.8022,-33.2842,0.078,42390.0,1.0,[1344],44.6,44.6,44.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13822,SAN,2,-70.0015,-33.2867,0.143,32459.0,1.0,[1344],34.4,34.4,34.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13823,SAN,2,-69.8121,-33.2837,1.039,32460.0,1.0,[1344],44.1,44.1,44.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13824,SAN,2,-69.8384,-33.2876,6.04,32461.0,1.0,[1344],42.1,42.1,42.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13825,SAN,2,-69.8548,-33.2749,0.033,42391.0,1.0,[1344],42.3,42.3,42.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13826,SAN,2,-69.8854,-33.2762,0.106,42392.0,1.0,[1344],40.5,40.5,40.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13827,SAN,2,-69.7862,-33.2726,0.097,32462.0,1.0,[1344],46.6,46.6,46.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13828,SAN,2,-70.0257,-33.2808,0.143,42393.0,1.0,[1344],34.3,34.3,34.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13829,SAN,2,-69.8476,-33.273,0.185,32463.0,1.0,[1344],42.8,42.8,42.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13830,SAN,2,-69.9075,-33.2849,6.955,32464.0,1.0,[1344],38.5,38.5,38.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13831,SAN,2,-69.8992,-33.2695,0.794,32465.0,1.0,[1344],40.4,40.4,40.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13832,SAN,2,-69.7797,-33.2628,0.162,32466.0,1.0,[1344],47.8,47.8,47.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13833,SAN,2,-70.0384,-33.2763,1.728,32467.0,1.0,[1344],34.5,34.5,34.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13834,SAN,2,-69.8257,-33.2726,0.737,32468.0,1.0,[1344],44.2,44.2,44.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13835,SAN,2,-69.7753,-33.255,0.063,32469.0,1.0,[1344],48.7,48.7,48.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13836,SAN,2,-70.0341,-33.261,0.09,42394.0,1.0,[1344],36.2,36.2,36.2,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13837,SAN,2,-69.9414,-33.2552,1.661,42395.0,1.0,[1344],39.9,39.9,39.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13838,SAN,2,-70.0307,-33.2527,0.123,32470.0,1.0,[1344],37.2,37.2,37.2,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13839,SAN,2,-69.9001,-33.2548,3.41,8169.0,1.0,[1344],41.7,41.7,41.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13840,SAN,2,-69.8853,-33.2451,0.114,32471.0,1.0,[1344],43.4,43.4,43.4,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13841,SAN,2,-69.9236,-33.2572,1.576,8168.0,1.0,[1344],40.4,40.4,40.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13842,SAN,2,-69.8984,-33.2437,0.168,42396.0,1.0,[1344],42.9,42.9,42.9,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13843,SAN,2,-70.022,-33.2492,0.505,32472.0,1.0,[1344],37.8,37.8,37.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13844,SAN,2,-70.2417,-33.2559,0.128,32473.0,1.0,[1344],37.1,37.1,37.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13845,SAN,2,-69.872,-33.2406,0.184,32474.0,1.0,[1344],44.5,44.5,44.5,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13846,SAN,2,-70.2131,-33.2532,0.376,32475.0,1.0,[1344],36.7,36.7,36.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13847,SAN,2,-69.9147,-33.2353,0.174,32476.0,1.0,[1344],43.0,43.0,43.0,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13848,SAN,2,-70.0202,-33.2418,1.103,32477.0,1.0,[1344],38.6,38.6,38.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13849,SAN,2,-69.9019,-33.2355,1.42,42397.0,1.0,[1344],43.5,43.5,43.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13850,SAN,2,-70.1968,-33.242,0.804,32478.0,1.0,[1344],37.7,37.7,37.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13851,SAN,2,-70.2061,-33.2452,1.262,32479.0,1.0,[1344],37.5,37.5,37.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13852,SAN,2,-70.0154,-33.2303,0.258,32480.0,1.0,[1344],40.0,40.0,40.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13853,SAN,2,-70.0375,-33.2317,0.642,32481.0,1.0,[1344],39.3,39.3,39.3,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13854,SAN,2,-70.0237,-33.2283,0.03,42398.0,1.0,[1344],40.0,40.0,40.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13855,SAN,2,-70.2183,-33.2464,1.643,32482.0,1.0,[1344],37.6,37.6,37.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13856,SAN,2,-70.2153,-33.2375,0.356,32483.0,1.0,[1344],38.5,38.5,38.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13857,SAN,2,-70.0546,-33.2294,0.535,32484.0,1.0,[1344],39.3,39.3,39.3,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13858,SAN,2,-70.1902,-33.2358,0.355,32485.0,1.0,[1344],38.3,38.3,38.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13859,SAN,2,-70.2195,-33.2344,0.327,32486.0,1.0,[1344],38.9,38.9,38.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13860,SAN,2,-69.6891,-33.2103,0.59,32487.0,1.0,[1344],57.9,57.9,57.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13861,SAN,2,-69.6865,-33.2072,0.151,32488.0,1.0,[1344],58.3,58.3,58.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13862,SAN,2,-70.0532,-33.2164,0.494,42399.0,1.0,[1344],40.7,40.7,40.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13863,SAN,2,-70.1994,-33.2135,0.413,32489.0,1.0,[1344],40.9,40.9,40.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13864,SAN,2,-70.0589,-33.2065,0.374,42400.0,1.0,[1344],41.7,41.7,41.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13865,SAN,2,-70.2056,-33.2223,5.374,5870.0,1.0,[1344],40.1,40.1,40.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13866,SAN,2,-70.0573,-33.1993,0.467,42401.0,1.0,[1344],42.5,42.5,42.5,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13867,SAN,2,-70.2019,-33.2052,0.523,32490.0,1.0,[1344],41.8,41.8,41.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13868,SAN,2,-70.1944,-33.2043,0.872,32491.0,1.0,[1344],41.8,41.8,41.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13869,SAN,2,-70.0525,-33.1931,0.462,42402.0,1.0,[1344],43.3,43.3,43.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13870,SAN,2,-69.7094,-33.1773,0.317,32492.0,1.0,[1344],59.2,59.2,59.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13871,SAN,2,-70.2011,-33.1958,0.203,32493.0,1.0,[1344],42.8,42.8,42.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13872,SAN,2,-69.7192,-33.1763,0.493,32494.0,1.0,[1344],58.7,58.7,58.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13873,SAN,2,-69.7264,-33.1754,0.491,32495.0,1.0,[1344],58.4,58.4,58.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13874,SAN,2,-70.2071,-33.1925,0.081,32496.0,1.0,[1344],43.3,43.3,43.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13875,SAN,2,-69.7165,-33.1682,0.069,42403.0,1.0,[1344],59.6,59.6,59.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13876,SAN,2,-70.2646,-33.1924,0.176,32497.0,1.0,[1344],44.5,44.5,44.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13877,SAN,2,-70.0371,-33.1784,0.031,42404.0,1.0,[1344],45.1,45.1,45.1,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13878,SAN,2,-70.2566,-33.1903,0.439,32498.0,1.0,[1344],44.5,44.5,44.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13879,SAN,2,-70.261,-33.1861,0.134,32499.0,1.0,[1344],45.0,45.0,45.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13880,SAN,2,-70.0455,-33.1852,3.198,42405.0,1.0,[1344],44.2,44.2,44.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13881,SAN,2,-69.6768,-33.1577,0.027,42406.0,1.0,[1344],62.9,62.9,62.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13882,SAN,2,-70.2689,-33.1875,0.585,32500.0,1.0,[1344],45.1,45.1,45.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13883,SAN,2,-69.6826,-33.165,0.566,32501.0,1.0,[1344],61.9,61.9,61.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13884,SAN,2,-70.2819,-33.1827,0.164,42407.0,1.0,[1344],46.0,46.0,46.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13885,SAN,2,-70.2333,-33.1843,1.215,32502.0,1.0,[1344],44.6,44.6,44.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13886,SAN,2,-70.0668,-33.1763,0.345,42408.0,1.0,[1344],44.9,44.9,44.9,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13887,SAN,2,-70.0532,-33.1735,0.428,42409.0,1.0,[1344],45.4,45.4,45.4,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13888,SAN,2,-70.2233,-33.194,4.636,32503.0,1.0,[1344],43.4,43.4,43.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13889,SAN,2,-70.2762,-33.1788,0.122,32504.0,1.0,[1344],46.2,46.2,46.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13890,SAN,2,-70.2229,-33.1747,0.053,42410.0,1.0,[1344],45.5,45.5,45.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13891,SAN,2,-69.675,-33.1541,0.245,42411.0,1.0,[1344],63.3,63.3,63.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13892,SAN,2,-70.0523,-33.1684,0.764,42412.0,1.0,[1344],46.0,46.0,46.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13893,SAN,2,-69.5732,-33.1443,0.193,42413.0,1.0,[1344],70.7,70.7,70.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13894,SAN,2,-69.6624,-33.1468,0.259,32505.0,1.0,[1344],64.7,64.7,64.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13895,SAN,2,-69.6805,-33.1476,0.144,32506.0,1.0,[1344],63.5,63.5,63.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13896,SAN,2,-70.0645,-33.1599,0.046,42414.0,1.0,[1344],46.7,46.7,46.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13897,SAN,2,-69.6056,-33.145,1.685,32507.0,1.0,[1344],68.5,68.5,68.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13898,SAN,2,-70.0137,-33.1559,0.078,32508.0,1.0,[1344],48.0,48.0,48.0,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.13899,SAN,2,-69.7071,-33.1419,0.047,42415.0,1.0,[1344],62.4,62.4,62.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13900,SAN,2,-69.6472,-33.1406,0.895,32509.0,1.0,[1344],66.1,66.1,66.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.13901,SAN,2,-69.6805,-33.1413,0.509,32510.0,1.0,[1344],64.0,64.0,64.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.13902,SAN,2,-69.7017,-33.1398,0.073,42416.0,1.0,[1344],62.9,62.9,62.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
