RGIId,REGION,O2Region,CenLon,CenLat,Area,WGMS_ID,N_gla_anom_used,ID_gla_anom_used,min_dist_gla_anom,max_dist_gla_anom,mean_dist_gla_anom,period_reg_obs,N_gla_anom_neighbour_reg,ID_gla_anom_neighbour_reg,period_neighbour_reg_obs,N_geo_obs,period_geo_obs
RGI60-17.08078,SAN,1,-72.2381,-46.913,0.198,38670.0,1.0,[2000],915.0,915.0,915.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08079,SAN,1,-73.0818,-46.9294,0.108,30587.0,1.0,[2000],932.2,932.2,932.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08080,SAN,1,-72.1822,-46.9099,0.108,30588.0,1.0,[2000],914.2,914.2,914.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08081,SAN,1,-72.1923,-46.9115,0.248,38671.0,1.0,[2000],914.2,914.2,914.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08082,SAN,1,-72.2507,-46.9149,0.319,38672.0,1.0,[2000],915.0,915.0,915.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08083,SAN,1,-73.0146,-46.9283,0.288,38673.0,1.0,[2000],930.7,930.7,930.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08084,SAN,1,-72.9868,-46.9263,0.079,30589.0,1.0,[2000],930.3,930.3,930.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08085,SAN,1,-72.9235,-46.9264,0.332,30590.0,1.0,[2000],928.7,928.7,928.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08086,SAN,1,-72.205,-46.9128,0.982,30591.0,1.0,[2000],914.3,914.3,914.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08087,SAN,1,-73.0878,-46.9245,0.076,30592.0,1.0,[2000],932.9,932.9,932.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08088,SAN,1,-73.009,-46.9233,0.146,38674.0,1.0,[2000],931.1,931.1,931.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08089,SAN,1,-72.3114,-46.9117,0.37,30593.0,1.0,[2000],916.6,916.6,916.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08090,SAN,1,-72.2071,-46.9016,0.321,30594.0,1.0,[2000],915.6,915.6,915.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08091,SAN,1,-72.2412,-46.9078,0.526,38675.0,1.0,[2000],915.6,915.6,915.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08092,SAN,1,-72.2553,-46.9055,1.322,38676.0,1.0,[2000],916.1,916.1,916.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08093,SAN,1,-72.955,-46.9255,1.797,30595.0,1.0,[2000],929.6,929.6,929.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08094,SAN,1,-72.9942,-46.9188,1.531,30596.0,1.0,[2000],931.2,931.2,931.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08095,SAN,1,-72.223,-46.9085,1.976,30597.0,1.0,[2000],915.2,915.2,915.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08096,SAN,1,-72.3089,-46.9014,0.101,30598.0,1.0,[2000],917.7,917.7,917.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08097,SAN,1,-72.1206,-46.8951,0.044,30599.0,1.0,[2000],914.5,914.5,914.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08098,SAN,1,-72.2964,-46.8986,0.239,38677.0,1.0,[2000],917.7,917.7,917.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08099,SAN,1,-72.3055,-46.8956,0.114,30600.0,1.0,[2000],918.2,918.2,918.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08100,SAN,1,-72.1916,-46.8943,0.166,30601.0,1.0,[2000],916.0,916.0,916.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08101,SAN,1,-73.0343,-46.913,0.62,30602.0,1.0,[2000],932.8,932.8,932.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08102,SAN,1,-73.0162,-46.9135,2.824,38678.0,1.0,[2000],932.3,932.3,932.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08103,SAN,1,-72.294,-46.8897,0.541,30603.0,1.0,[2000],918.6,918.6,918.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08104,SAN,1,-72.2836,-46.8961,1.933,38679.0,1.0,[2000],917.7,917.7,917.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08105,SAN,1,-72.2663,-46.8843,0.014,38680.0,1.0,[2000],918.6,918.6,918.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08106,SAN,1,-72.1414,-46.8817,0.093,38681.0,1.0,[2000],916.4,916.4,916.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08107,SAN,1,-73.0481,-46.8994,0.159,38682.0,1.0,[2000],934.6,934.6,934.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08108,SAN,1,-72.2481,-46.8792,0.021,38683.0,1.0,[2000],918.8,918.8,918.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08109,SAN,1,-73.0597,-46.8999,0.222,30604.0,1.0,[2000],934.8,934.8,934.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08110,SAN,1,-73.0099,-46.8952,0.182,38684.0,1.0,[2000],934.1,934.1,934.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08111,SAN,1,-73.0964,-46.8999,0.775,30605.0,1.0,[2000],935.7,935.7,935.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08112,SAN,1,-72.2563,-46.8749,0.101,30606.0,1.0,[2000],919.4,919.4,919.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08113,SAN,1,-72.2353,-46.8716,0.012,38685.0,1.0,[2000],919.4,919.4,919.4,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.08114,SAN,1,-72.2526,-46.884,5.176,38686.0,1.0,[2000],918.4,918.4,918.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08115,SAN,1,-72.2729,-46.8792,1.114,30607.0,1.0,[2000],919.3,919.3,919.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08116,SAN,1,-73.0323,-46.8879,0.161,38687.0,1.0,[2000],935.4,935.4,935.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08117,SAN,1,-72.9506,-46.8881,0.165,38688.0,1.0,[2000],933.4,933.4,933.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08118,SAN,1,-72.2414,-46.8688,0.071,30608.0,1.0,[2000],919.8,919.8,919.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08119,SAN,1,-73.0421,-46.8942,3.735,38689.0,1.0,[2000],935.0,935.0,935.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08120,SAN,1,-73.0712,-46.8878,0.89,38690.0,1.0,[2000],936.4,936.4,936.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08121,SAN,1,-72.2355,-46.8683,0.633,38691.0,1.0,[2000],919.7,919.7,919.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08122,SAN,1,-73.0998,-46.8813,0.033,38692.0,1.0,[2000],937.7,937.7,937.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08123,SAN,1,-72.9724,-46.8986,15.418,30609.0,1.0,[2000],932.8,932.8,932.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08124,SAN,1,-73.0136,-46.8879,0.701,30610.0,1.0,[2000],935.0,935.0,935.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08125,SAN,1,-72.2088,-46.8684,0.587,38693.0,1.0,[2000],919.2,919.2,919.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08126,SAN,1,-73.1123,-46.8857,1.456,38694.0,1.0,[2000],937.6,937.6,937.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08127,SAN,1,-72.2542,-46.8714,0.941,30611.0,1.0,[2000],919.8,919.8,919.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08128,SAN,1,-72.1639,-46.8611,0.035,38695.0,1.0,[2000],919.0,919.0,919.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08129,SAN,1,-73.0977,-46.8848,0.349,38696.0,1.0,[2000],937.3,937.3,937.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08130,SAN,1,-73.0221,-46.8922,1.873,30612.0,1.0,[2000],934.7,934.7,934.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08131,SAN,1,-72.9628,-46.8777,0.106,30613.0,1.0,[2000],934.8,934.8,934.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08132,SAN,1,-73.0908,-46.8804,0.464,38697.0,1.0,[2000],937.6,937.6,937.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08133,SAN,1,-73.1112,-46.8771,0.151,38698.0,1.0,[2000],938.5,938.5,938.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08134,SAN,1,-72.9777,-46.8806,0.446,30614.0,1.0,[2000],934.9,934.9,934.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08135,SAN,1,-72.2947,-46.8599,0.054,38699.0,1.0,[2000],921.8,921.8,921.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08136,SAN,1,-72.9687,-46.8767,0.302,30615.0,1.0,[2000],935.1,935.1,935.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08137,SAN,1,-72.9599,-46.8753,0.279,30616.0,1.0,[2000],935.0,935.0,935.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08138,SAN,1,-72.2611,-46.8599,0.129,38700.0,1.0,[2000],921.1,921.1,921.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08139,SAN,1,-73.0799,-46.8772,0.92,38701.0,1.0,[2000],937.7,937.7,937.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08140,SAN,1,-72.2908,-46.8561,0.039,38702.0,1.0,[2000],922.2,922.2,922.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08141,SAN,1,-73.0653,-46.8731,0.058,38703.0,1.0,[2000],937.8,937.8,937.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08142,SAN,1,-72.2976,-46.8565,0.071,38704.0,1.0,[2000],922.3,922.3,922.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08143,SAN,1,-73.1158,-46.8749,0.231,30617.0,1.0,[2000],938.8,938.8,938.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08144,SAN,1,-72.3076,-46.8557,0.012,38705.0,1.0,[2000],922.5,922.5,922.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08145,SAN,1,-73.0444,-46.8785,1.873,38706.0,1.0,[2000],936.7,936.7,936.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08146,SAN,1,-72.3063,-46.859,0.601,38707.0,1.0,[2000],922.2,922.2,922.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08147,SAN,1,-72.2967,-46.8534,0.064,38708.0,1.0,[2000],922.6,922.6,922.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08148,SAN,1,-72.2546,-46.8585,2.195,30618.0,1.0,[2000],921.2,921.2,921.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08149,SAN,1,-72.9273,-46.8767,3.177,30619.0,1.0,[2000],934.1,934.1,934.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08150,SAN,1,-72.3137,-46.851,0.219,38709.0,1.0,[2000],923.2,923.2,923.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08151,SAN,1,-73.0808,-46.8692,0.624,38710.0,1.0,[2000],938.6,938.6,938.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08152,SAN,1,-72.9185,-46.8648,1.549,38711.0,1.0,[2000],935.1,935.1,935.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08153,SAN,1,-72.3049,-46.8503,0.59,38712.0,1.0,[2000],923.1,923.1,923.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08154,SAN,1,-72.3179,-46.8445,0.031,38713.0,1.0,[2000],924.0,924.0,924.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08155,SAN,1,-72.2954,-46.8446,0.289,38714.0,1.0,[2000],923.5,923.5,923.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08156,SAN,1,-72.2836,-46.8428,0.538,38715.0,1.0,[2000],923.4,923.4,923.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08157,SAN,1,-72.2713,-46.8376,0.014,30620.0,1.0,[2000],923.7,923.7,923.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08158,SAN,1,-72.2909,-46.8397,0.175,38716.0,1.0,[2000],923.9,923.9,923.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08159,SAN,1,-73.0422,-46.8517,0.405,38717.0,1.0,[2000],939.5,939.5,939.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08160,SAN,1,-72.2816,-46.8323,0.212,38718.0,1.0,[2000],924.5,924.5,924.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08161,SAN,1,-72.2341,-46.8305,0.122,38719.0,1.0,[2000],923.7,923.7,923.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08162,SAN,1,-72.2194,-46.829,0.176,38720.0,1.0,[2000],923.6,923.6,923.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08163,SAN,1,-72.2275,-46.8299,0.211,38721.0,1.0,[2000],923.7,923.7,923.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08164,SAN,1,-72.2003,-46.8272,0.152,30621.0,1.0,[2000],923.4,923.4,923.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08165,SAN,1,-72.212,-46.8276,0.235,38722.0,1.0,[2000],923.6,923.6,923.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08166,SAN,1,-72.2864,-46.8286,0.138,38723.0,1.0,[2000],925.0,925.0,925.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08167,SAN,1,-72.2671,-46.8335,3.381,30622.0,1.0,[2000],924.1,924.1,924.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08168,SAN,1,-72.9101,-46.8497,2.417,38724.0,1.0,[2000],936.5,936.5,936.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08169,SAN,1,-72.9976,-46.839,0.471,30623.0,1.0,[2000],939.7,939.7,939.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08170,SAN,1,-73.0997,-46.8443,1.455,30624.0,1.0,[2000],941.6,941.6,941.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08171,SAN,1,-73.0245,-46.8433,4.476,38725.0,1.0,[2000],939.9,939.9,939.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08172,SAN,1,-72.2471,-46.8258,2.054,38726.0,1.0,[2000],924.5,924.5,924.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08173,SAN,1,-72.1551,-46.8163,0.142,38727.0,1.0,[2000],923.7,923.7,923.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08174,SAN,1,-73.0758,-46.8535,13.859,38728.0,1.0,[2000],940.1,940.1,940.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08175,SAN,1,-72.2682,-46.8154,0.038,30625.0,1.0,[2000],926.0,926.0,926.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08176,SAN,1,-72.1547,-46.8087,0.044,38729.0,1.0,[2000],924.5,924.5,924.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08177,SAN,1,-72.2787,-46.8216,1.719,30626.0,1.0,[2000],925.6,925.6,925.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08178,SAN,1,-72.9905,-46.8299,0.841,30627.0,1.0,[2000],940.5,940.5,940.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08179,SAN,1,-72.2603,-46.815,1.605,30628.0,1.0,[2000],925.9,925.9,925.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08180,SAN,1,-72.0997,-46.8056,0.031,38730.0,1.0,[2000],923.7,923.7,923.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08181,SAN,1,-73.0966,-46.8318,1.368,38731.0,1.0,[2000],942.9,942.9,942.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08182,SAN,1,-73.1505,-46.8357,1.799,30629.0,1.0,[2000],943.8,943.8,943.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08183,SAN,1,-72.0767,-46.8017,0.091,38732.0,1.0,[2000],923.7,923.7,923.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08184,SAN,1,-72.1555,-46.8028,0.102,30630.0,1.0,[2000],925.1,925.1,925.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08185,SAN,1,-72.2311,-46.8146,4.561,38733.0,1.0,[2000],925.4,925.4,925.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08186,SAN,1,-72.0917,-46.7989,0.055,30631.0,1.0,[2000],924.3,924.3,924.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08187,SAN,1,-72.1777,-46.8024,0.344,38734.0,1.0,[2000],925.6,925.6,925.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08188,SAN,1,-73.0842,-46.8259,2.344,38735.0,1.0,[2000],943.2,943.2,943.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08189,SAN,1,-72.0854,-46.7966,0.032,38736.0,1.0,[2000],924.4,924.4,924.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08190,SAN,1,-72.3666,-46.8031,0.056,38737.0,1.0,[2000],929.4,929.4,929.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08191,SAN,1,-72.3185,-46.8016,0.082,38738.0,1.0,[2000],928.6,928.6,928.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08192,SAN,1,-73.2072,-46.8202,0.2,38739.0,1.0,[2000],946.8,946.8,946.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08193,SAN,1,-73.0807,-46.8186,0.12,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.08194,SAN,1,-72.324,-46.8004,0.053,38740.0,1.0,[2000],928.8,928.8,928.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08195,SAN,1,-73.1673,-46.8238,3.202,30632.0,1.0,[2000],945.5,945.5,945.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08196,SAN,1,-72.0794,-46.7974,0.079,38741.0,1.0,[2000],924.2,924.2,924.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08197,SAN,1,-72.1695,-46.798,0.383,38742.0,1.0,[2000],925.9,925.9,925.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08198,SAN,1,-73.1866,-46.8177,0.219,38743.0,1.0,[2000],946.6,946.6,946.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08199,SAN,1,-72.2721,-46.7976,0.104,38744.0,1.0,[2000],928.0,928.0,928.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08200,SAN,1,-73.1957,-46.8155,0.106,30633.0,1.0,[2000],947.0,947.0,947.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.08201,SAN,1,-72.3617,-46.7995,0.098,38745.0,1.0,[2000],929.7,929.7,929.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.08202,SAN,1,-72.2545,-46.8029,0.967,38746.0,1.0,[2000],927.1,927.1,927.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
